key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-214799904,Modification of CaCO3 precipitation rates by water-soluble nacre proteins,2011,1,1,,,31,2,,Heinemann F. and Gummich M. and Radmacher M. and Fritz M.,,,,,"Mineral growth in nacre and other CaCO3-containing biominerals is controlled by biopolymers. Water-soluble proteins were extracted from nacre of the sea snail Haliotis laevigata by dissolving the mineral phase with 6% acetic acid. The influence of this protein mixture on CaCO3 precipitation rates was investigated at different concentrations. A well-established assay for measuring the pH-value during CaCO3 precipitation with and without protein additives was extended by calculating maximum precipitation rates from the pH-values. It could be shown that precipitation rates are greatly influenced by the mixtures of water-soluble nacre proteins. At very low protein concentrations (0.02 μg/ml) a rate enhancement in comparison to the pure supersaturated calcium carbonate solution by a factor of 1.4 was observed. At higher protein concentrations, a strong inhibitory effect occurred, with total inhibition at concentrations of 1.0 μg/ml and higher. Two unspecific proteins (bovine serum albumin and lysozyme) showed little or no modification of precipitation rates. In vivo, the function of the strong inhibition of CaCO3 precipitation by nacre proteins at higher concentrations is presumably to prevent uncontrolled crystallization in the extrapallial fluid. The rate-enhancing capability of proteins at low concentrations may be explained by the presence of acidic and/or hydrophilic moieties. © 2010 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.msec.2010.08.005,"",,
rayyan-214799905,Effect of dietary lipid level on growth and feed utilization in cultured South African abalone Haliotis midae L. fed diets with a constant protein-to-energy ratio,2011,1,1,,,42,10,,Green A.J. and Jones C.L.W. and Britz P.J.,,,,,"The aim was to test whether abalone growth and feed conversion ratio (FCR) could be maintained at increased dietary lipid levels if the protein:energy ratio (P:E) was kept constant. Two size classes (25-30 and 65-70mm) of Haliotis midae were fed diets with graded levels of lipid (4-16%), in which total protein varied (34-39%) to maintain a constant P:E (22g protein MJ -1). For both size classes, overall performance was best on diets containing 4% and 7% lipid. Above 7% lipid, specific growth rate, shell length increment and protein efficiency ratio decreased while feed consumption and FCR increased significantly. The observed deterioration in growth and nutritional performance in diets with >7% dietary lipid was more marked in the 65-70mm size class than in the 25-30mm class, indicating that the smaller size class were better equipped to metabolize higher levels of dietary lipid. We concluded that the observed decrease in growth and feed utlization with the increasing dietary lipid was not due to an imbalance of dietary protein relative to energy, but rather that H. midae is unable to effectively utilize lipids as an energy source at levels in excess of 7% due to inherent physiological constraints. © 2010 Blackwell Publishing Ltd.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1111/j.1365-2109.2010.02742.x,"",,
rayyan-214799906,"Molecular characterization, immune responses, and functional activities of manganese superoxide dismutase in disk abalone (Haliotis discus discus)",2022,1,1,,,127,,,Omeka W.K.M. and Liyanage D.S. and Jeong T. and Lee S. and Lee J.,,,,,"Superoxide dismutases (SODs) are metalloenzymes that convert superoxide radicals to H2O2 and O2. Although SODs have been extensively studied in mammals and other species, comparative studies in invertebrates, such as abalones, are lacking. Here, we aimed to characterize manganese superoxide dismutase in disk abalone (Haliotis discus discus) (AbMnSOD) by assessing its transcriptional levels at different embryonic developmental stages. Additionally, the temporal expression of AbMnSOD in different abalone tissues in response to bacterial, viral, and pathogen-associated molecular pattern (PAMP) stimuli was investigated. SOD activity was measured at various recombinant protein concentrations via the xanthine oxidase/WST-1 system. Cell viability upon exposure to H2O2, wound healing ability, and subcellular localization were determined in AbMnSOD-transfected cells. AbMnSOD was 681 bp long and contained the SOD-A domain. AbMnSOD expression was higher at the trochophore stage than at the other stages. When challenged with immune stimulants, AbMnSOD showed the highest expression at 6 h post-injection (p.i.) for all stimulants except lipopolysaccharides. In the gills, the highest AbMnSOD expression was observed at 6 h p.i., except for the Vibrio parahaemolyticus challenge. Recombinant AbMnSOD showed concentration-dependent xanthine oxidase activity. Furthermore, AbMnSOD-transfected cells survived H2O2-induced apoptosis and exhibited significant wound gap closure. As expected, AbMnSOD was localized in the mitochondria of the cells. Our findings suggest that AbMnSOD is an essential antioxidant enzyme that participates in regulating developmental processes and defense mechanisms against oxidative stress in hosts. © 2021 Elsevier Ltd","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.dci.2021.104299,"",,
rayyan-214799907,"Settlement and early growth of abalone larvae Haliotis asinina linnaeus, in response to the presence of diatoms",2004,1,1,,,47,2,,Sawatpeera S. and Kruatrachue M. and Sonchaeng P. and Upatham S. and Rojanasarampkit T.,,,,,"GABA (gamma-aminobutyric acid) of different concentrations (10 -6, 10-5, 10-4, 10-3 M) was tested for its effects on the settlement response of abalone Haliotis asinina larvae of 48 hours old. The highest percentage (73.5%) of attachment was found in larvae reared in seawater containing 10-6 M GABA. In addition, five benthic diatom species (Navicula sp. 1, Navicula sp. 2, Navicula sp. 3, Nitzschia sp. 1, and Nitzschia sp. 2) were isolated and maintained in culture. The species were grown in small bowls and tested in settlement experiments with H. asinina larvae. Settlement was very high in 2-day-old larvae fed five species of diatoms (89.8-94.3%). Survival rates declined when the larvae were older (6-7 days). The highest percentages of metamorphosis and shell growth were found in larvae fed Navicula sp. 1, Nitzschia sp. 2, and Navicula sp. 1. A flow-through system in large fiberglass tanks was developed to compare growth and survival of postlarvae reared on diatoms, Navicula sp. 1, Navicula sp. 2, and Nitzschia sp. 1 for 120 days. The shell length (SL) and weight (W) of postlarvae were measured once every 2 weeks. The best growth rate was obtained with postlarvae fed Nitzschia sp. 1 (SL 81.7 μm/day, W 96.7 μg/day) and Navicula sp. 2 (SL 75.0 μm/day, W 78.3 μg/day).","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",,"",,
rayyan-214799908,"Corrigendum to “Sargassum horneri extracts stimulate innate immunity, enhance growth performance, and upregulate immune genes in the white shrimp Litopenaeus vannamei” [Fish Shellfish Immunol. 102 (2020) 276–285, (S1050464820302965), (10.1016/j.fsi.2020.04.049)]",2024,1,1,,,154,,,Lee P.-T. and Quan Tran H.T. and Huang H.-T. and Nan F.-H. and Lee M.-C.,,,,,"The authors regret to that the reference for the feed formula presented in Table 1 and in Section 2.3, where it states “The feed formulation was modified from Ref. [42] and four experimental diets containing …,” was mistakenly cited as: [42] Beta-1,3-1,6-glucan modulate the non-specific immune response to enhance the survival in the Vibrio alginolyticus infection of Taiwan abalone (Haliotis diversicolor supertexta), Fish Shellfish Immunol. 54 (2016) 556–563. The authors would like to correct this reference as follows: Y.C. Cheng, 2018. The effects of dietary supplement of grape extract on growth performance and lipid peroxidation of white shrimp, Litopenaeus vannamei. Master's degree thesis, Department of Aquaculture, National Taiwan Ocean University. The authors would like to apologise for any inconvenience caused. © 2024 Elsevier Ltd","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Wrong population | RAYYAN-EXCLUSION-REASONS: wrong population",10.1016/j.fsi.2024.109970,"",,
rayyan-214799909,Inbreeding depression and maternal effects on early performance of Pacific abalone,2005,1,1,,,67,3,,Deng Y. and Liu X. and Zhang G. and Guo X.,,,,,"Effects of inbreeding and maternity on early performance were studied in the Pacific abalone Haliotis discus hannai using two sets of 2 x 2 factorial crosses involving sister-brother mating. Parents from three full-sib families produced from two wild abalone populations (Japan and China) were used for the study. Metamorphic success and larval growth in four inbred (F = 0.25) and four outbred families were evaluated to 20 d postfertilization. In set I, inbreeding depression was 8.65% for metamorphic success, and -1.06, 3.25, and 4.98% for larval size at days 6, 10, and 20, respectively. In set II, inbreeding depression was 39.3% for metamorphic success, and 1.92, 4.99, and 3.37% for size at days 6, 10, and 20, respectively. Additionally, there were significant maternal effects on metamorphosis and larval size on day 6 (P < 0.01) in set I, which became insignificant at days 10 and 20. Maternal effects were absent in set II. The results of this study suggest that inbreeding at F = 0.25 significantly affects larval growth and greatly reduces metamorphic success in the Pacific abalone. © Copyright by the American Fisheries Society 2005.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1577/A04-021.1,"",,
rayyan-214799910,Bulletproof performance of hybrid plates using a composite laminated with abalone shell fragments; [전복껍질 메소절편 기반 복합소재 합판 제작 및 이를 이용한 하이브리드 판재의 방탄특성],2019,1,1,,,29,1,,Kim J.W. and Kang D.W. and Paik J.G. and Youk Y. and Park J.H. and Shin S.-M.,,,,,"Nacre of abalone shell features a ""brick-and-mortar"" microstructure, in which micro-plates of calcium carbonate are bonded by nanometers-thick layers of chitin and proteins. Due to the microstructure and its unique toughening mechanisms, nacre possesses an excellent combination of specific strength, stiffness and toughness. This study deals with the possibility of using nacre fragments obtained from abalone shell for making a bulletproof armor system. A composite plate laminated with abalone shell fragments is made and compression and bend tests are carried out. In addition, a bulletproof test is performed with hybrid armor systems which are composed of an alumina plate, a composite plate, and aramid woven fabric to verify the ballistic performance of nacre. The compressive strength of the composite plate is around 258.3MPa. The bend strength and modulus of the composite plate decrease according to the plate thickness and are about 149.2MPa and 50.3 GPa, respectively, for a 4.85 mm thick plate. The hybrid armor system with a planar density of 45.2 kg/m2, which is composed of an 8 mm thick alumina plate, a 2.4 mm thick composite plate, and 18 layers of aramid woven fabric, satisfy the NIJ Standard 0101.06: 2008 Armor Type IV. These results show that a composite plate laminated with abalone shell fragments can be used for a bulletproof armor system as an interlayer between ceramic and fabric to decrease the armor system's weight. © Materials Research Society of Korea.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.3740/MRSK.2019.29.1.43,"",,
rayyan-214799911,"An invertebrate signal transducer and activator of transcription 5 (STAT5) ortholog from the disk abalone, Haliotis discus discus: Genomic structure, early developmental expression, and immune responses to bacterial and viral stresses",2016,1,1,,,56,,,Bathige S.D.N.K. and Umasuthan N. and Park H.-C. and Lee J.,,,,,"Signal transducer and activator of transcription (STAT) family members are key signaling molecules that transduce cellular responses from the cell membrane to the nucleus upon Janus kinase (JAK) activation. Although seven STAT members have been reported in mammals, very limited information on STAT genes in molluscans is available. In this study, we identified and characterized a STAT paralog that is homologous to STAT5 from the disk abalone, Haliotis discus discus, and designated as AbSTAT5. Comparison of the deduced amino acid sequence for AbSTAT5 (790 amino acids) with other counterparts revealed conserved residues important for functions and typical domain regions, including the N-terminal domain, coiled-coil domain, DNA-binding domain, linker domain, and Src homology 2 (SH2) domains as mammalian counterparts. Analysis of STAT phylogeny revealed that AbSTAT5 was clustered with the molluscan subgroup in STAT5 clade with distinct evolution. According to the genomic structure of AbSTAT5, the coding sequence was distributed into 20 exons with 19 introns. Immunologically essential transcription factor-binding sites, such as GATA-1, HNF, SP1, C/EBP, Oct-1, AP1, c-Jun, and Sox-2, were predicted at the 5'-proximal region of AbSTAT5. Expression of AbSTAT5 mRNA was detected in different stages of embryonic development and observed at considerably higher levels in the morula and late veliger stages. Tissue-specific expressional studies revealed that the highest level of AbSTAT5 transcripts was detected in hemocytes, followed by gill tissues. Temporal expressions of AbSTAT5 were analyzed upon live bacterial (Vibrio parahemolyticus and Listeria monocytogenes), viral (viral hemorrhagic septicemia virus), and pathogen-associated molecular pattern (lipopolysaccharides and Poly I:C) stimulations, and significant elevations indicated immune modulation. These results suggest that AbSTAT5 may be involved in maintaining innate immune responses from developmental to adult stages in the disk abalone. Further, this study provides a basis for structural and functional exploration of STAT members in the invertebrate JAK/STAT signaling pathway. © 2015 Elsevier Ltd.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.dci.2015.11.012,"",,
rayyan-214799912,A crystal modulating protein from molluscan nacre that limits the growth of calcite in vitro,2006,1,1,,,6,5,,Kim I.W. and Collino S. and Morse D.E. and Evans J.S.,,,,,"Protein-mediated biomineral formation and polymorph selection in the mollusk shell involves the participation of a number of different proteins. One of these proteins, AP7, has been identified as a participant in nacre (aragonite) formation in the mollusk Haliotis rufescens. However, the role(s) of this protein in aragonite formation is (are) poorly understood, due to the fact that low quantities of this protein are recoverable from the nacre matrix. To overcome this problem, we employed stepwise solid-phase tBOC synthesis to recreate the 66-AA single-chain protein AP7 and utilized this synthetic form for in vitro mineralization studies. We find that the AP7 protein promotes incomplete or interrupted crystal growth and step edge roundening in a concentration-dependent fashion. Using synthetic peptides which represent the 30-AA N-terminal (AP7N) and 36-AA C-terminal (AP7C) subdomains of AP7, we have identified that the mineral modification activity of AP7 is localized to the unstructured, conformationally labile N-terminal subdomain. Interestingly, the 36-AA C-terminal subdomain has no observable direct effect on in vitro calcium carbonate crystal growth; however, we cannot rule out the possibility that AP7C plays an indirect role in AP7 mineralization activity. Qualitative structural studies reveal that AP7, although possessing Zn(II) fingerlike -His-(X) 6-His, -Cys-(X)2-Cys-, and -Cys-(X)4-Cys- motifs within its C-terminal region, does not possess the structural characteristics of known Zn(II) finger polypeptides, as evidenced by the presence of an ordered, α-helical conformation within the C-terminal subdomain of apo-AP7. Given its associative nature with AP24 and the multifunctional capabilities of the 30-AA N-terminal domain, it is likely that the AP7 protein possesses multifunctional capabilities with regard to nacre formation within the mollusk shell. © 2006 American Chemical Society.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1021/cg060056q,"",,
rayyan-214799913,Effects of starvation and dietary lipid on the lipid and fatty acid composition of muscle tissue of juvenile green abalone (Haliotis fulgens),2004,1,1,,,238,1,,Durazo-Beltrán E. and Viana M.T. and D'Abramo L.R. and Toro-Vazquez J.F.,,,,,"Lipid metabolism of juvenile abalone, either starved or fed diets containing either 3.0 (HL) or 0.12% (LL) lipid, was investigated. Abalone were initially fed a nutritionally balanced formulated diet. Both PUFA and HUFA were low in the experimental formulated diets. After 60 days, growth rates of abalone fed the formulated diets were low and probably reflective of a lack of sufficient essential fatty acids. However, the total lipid content of the muscle tissue of abalone fed diets LL and HL remained unchanged from that of the start of the experiment. However, the level in the starved abalone was significantly higher (21.5%) than that of abalone at the start of the experiment. The percentage of polar lipid and neutral lipid in the abalone muscle tissue ranged from 70.8% to 76.1% and 23.9% to 29.2%, respectively. Levels of 20:4n-6, 20:5n-3 and 22:5n-3 in the polar lipid of the muscle of the starved abalone significantly increased while levels of 20:4n-6 and 20:5n-3 in the neutral lipid for abalone in all treatments decreased, suggesting the essentiality of these HUFA. Levels of 20:5n-3 and 22:6n-3 in the polar lipid of the tissue of the starved abalone were significantly higher than the levels of these respective fatty acids in the abalone fed diets HL and LL. These higher levels probably reflect the weight loss associated with starvation combined with lipid not being used as an energy source. More research directed toward the determination of the fatty acid requirements of postlarvae and for successful maturation and a spawning of abalone needs to be conducted. © 2004 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.aquaculture.2004.03.025,"",,
rayyan-214799914,Effect of boiling on texture of abalone muscles and its mechanism based on proteomic techniques,2022,1,1,,,388,,,Yu M.-M. and Fan Y.-C. and Zhang X.-R. and Li D.-Y. and Liu Y.-X. and Zhou D.-Y. and Zhu B.-W.,,,,,"The precise mechanism of texture changes in abalone muscles during boiling was investigated using quantitative proteomic analysis. A total 353 water-soluble proteins were identified in fresh abalone muscle. The number was decreased to 233 (6 min) and 201 (30 min), and then increased to 271 (240 min) during boiling. The undetectable protein in water-soluble fraction caused by boiling mainly belong to hemocyanins, protein kinases, dehydrogenases, phosphorylases, and transferases, while the newly identified proteins in water-soluble fraction during boiling mainly belong to collagen and myofibrillar proteins (MPs).Additionally, results also showed that boiling caused protein oxidation, denaturation, aggregation, crosslinking and degradation. Combined with the texture changes of abalone muscles during boiling, it was speculated that the oxidation, denaturation, aggregation and crosslinking of proteins led to the increase of shear force, however, the degradation of structural proteins such as MPs and collagen caused the decreases in shear force and hardness. © 2022","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.foodchem.2022.133014,"",,
rayyan-214799915,"Ecological Studies On the Abalone, Haliotis Discus Hannai Ino-I. Experimental Studies On the Food Habit",1962,1,1,,,28,8,,Sakai S.,,,,,"1) A study on the food habit of the abalone, Haliotis discus hannai Ino, an industrially important gastropod in northern Japan, has been made by feeding it with 7 species of brown-algae, 2 species of green-algae, 3 species of red-algae, and diatom. 2) It has been clarified that brown-algae such as Undaria pinnatifida, Laminaria religiosa, Colpomenia bullosa are the most suitable food for H. discus hannai in respect to its growth and the efficiency of its food conversion, tìreen-algae, Ulva pertusa and Enteromor-pha linza come next in the food value. Red-algae such as Paehymenia sp., Rhodoglossum pul-cherum, Carpopeltis affinis etc. and brown-algae, Sargassum fulvellum are inferior in value as food for H. discus hannai. Melobesiae has also been found effective in the shell formation of the adult shellfish, 3) Diatom such as Melosira borealis or Navicula sp. has been found to be a suitable food even to adult abalones and they grow sufficiently well with this food alone. 4) When 2 species of algae are simultaneously given to abalones, they prefer Uiva pertusa to C. affinis, and Undaria pinnatifida to Ulva pertusa, showing some likes and dislikes. Generally speaking, when a mixed food is given to abalones, their growth are inferior to the growth of abalone, fed with algae which are superior as food. 5) It has been assumed that the optimum temperature for the growth of H. discus hannai is within the range of 15~20°C. 6) The efficiency of food conversion at the water temperature of 10 °C has been found to be 5~8% (12-21% in calorie equivalence) for abalones of 20~30g in weight fed with Undaria pinnatifida and 9~11% (24~29 cal. %) for ones of 60~90g in weight, and the case fed with Paehymenia sp. shows 8~13% (7 –11 cal. %) and 22~31% (20~28 cal. %) respectively, and in either case large sized abalones have shown higher rates, but the rates secured the stability at least between 50~100g in body weight. 7) For maintaining the body weight of abalones, necessary daily rates of feeding with U. pinnatifida are 1.75% (0.42% in calorie equivalence) and 0.65% (0.15 cal. %) respectively, for the ones of 20~30g and the ones of 60~90g in weight, and in the case fed with Pachy-menia sp. 0.82% (0.53 cal. %) and 0.08% (0.05 cal. %) respectively. These rates are smaller for the larger sized abalones. 8) The relation between the species of food and the maturation of gonad of abalones is in exact conformity with the relation between the species of food and the growth rate of abalones, and the food suitable for the growth of the shell also brings a good result to the maturation of gonad. 9) No significant difference in the chemical composition of the meat of abalones due to. © 1962, The Japanese Society of Fisheries Science. All rights reserved.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.2331/suisan.28.766,"",,
rayyan-214799916,Risk factors for summer mortality in greenlip abalone (Haliotis laevigata) and hybrid abalone (H. laevigata × Haliotis rubra): A case-control study,2023,1,1,,,577,,,Bansemer M.S. and Buss J.J. and Macaulay G. and Bradley T. and Knowles G. and Dang C. and Harris J.O. and Wiltshire K.H. and Savva N. and Roberts S.,,,,,"In Australian aquaculture, abalone mortality during warm water temperatures has been termed summer mortality. Summer mortality likely involves complex interactions between biological, environmental, husbandry and nutritional factors; however, this is poorly understood. In this study, we conducted a case-control study for farmed greenlip abalone (Haliotis laevigata) and hybrid abalone (H. laevigata × Haliotis rubra) to identify risk factors associated with summer mortality. Farm mortality data from 2015 to 2021 were used to identify tanks which fit the case definition and tanks that did not. We constructed a model to predict summer mortality risk using logistic regression and forward variable selection. Modelling considered 61 potential risk factors (examples included water quality, husbandry, climate, biology). The final selected model including six main effects and five two-way interactions. Except for maximum water temperature in the week prior to the case/control date, all parameters selected in the final model were involved in one or more interactions. The model identified interactions between age and each of previous year summer mortality, size when removed from weaning tanks and feed rate. There were also interactive effects of previous year summer mortality and size when removed from weaning tanks, and of feed rate and post-grading mortality. The risk of summer mortality was two times more likely for every 2 °C increase in maximum weekly water temperature. Post-grading mortality was associated with an increased risk of summer mortality, but relative risk decreased at higher feed rates. Risk of summer mortality in younger abalone increased with higher feed rates, while increasing feed rates for 30-month abalone had no effect on the risk of summer mortality. Abalone in tanks which experienced summer mortality the previous year were at a higher risk of summer mortality regardless of age. For abalone that did not experience summer mortality the year prior, the subsequent risk of summer mortality increased with abalone age. Improved understanding of summer mortality risk factors may help guide management strategies and future research to advance abalone aquaculture. © 2023","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded""} | RAYYAN-LABELS: Does not investigate dietary supplement | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1016/j.aquaculture.2023.739928,"",,
