key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-227896116,Effects of dietary zinc on gene expression of antioxidant enzymes and heat shock proteins in hepatopancreas of abalone Haliotis discus hannai,2011,1,1,,,154,1,,Wu C. and Zhang W. and Mai K. and Xu W. and Zhong X.,,,,,"The expression patterns of different genes encoding antioxidant enzymes and heat shock proteins were investigated, in present study, by real-time quantitative PCR in the hepatopancreas of abalone Haliotis discus hannai fed with different levels of dietary zinc (6.69, 33.8, 710.6 and 3462.5 mg/kg) for 20 weeks. The antioxidant enzymes include Cu/Zn-superoxide dismutase (Cu/Zn-SOD), Mn-superoxide dismutase (Mn-SOD), catalase (CAT), mu-glutathione-s-transferase (mu-GST) and thioredoxin peroxidase (TPx). The results showed that the mRNA expression of these antioxidant enzymes increased and reached the maximum at the dietary zinc level of 33.8 mg/kg, and then dropped progressively. Expression levels of the heat shock proteins (HSP26, HSP70 and HSP90) firstly increased at 33.8 mg/kg dietary Zn level, and reached to the maximum at 710.6 mg/kg, then dropped at 3462.5 mg/kg (p < 0.05). Excessive dietary Zn (710.6 and 3462.5 mg/kg) significantly increases the Zn content and significantly decreases the total antioxidant capacity (T-AOC) in hepatopancreas (p < 0.05). These findings showed that dietary Zn (33.8 mg/kg) could highly trigger the expression levels of antioxidant enzymes and heat shock proteins, but excessive dietary Zn (710.6 and 3462.5 mg/kg) induces a high oxidative stress in abalone. © 2011 Elsevier Inc.","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: DO levels = 80%",10.1016/j.cbpc.2011.03.003,"",,
rayyan-227896127,Effect of Dietary Insect Meal and Grape Marc Inclusion on Flavor Volatile Compounds and Shell Color of Juvenile Abalone Haliotis iris,2023,1,1,,,2023,,,Bullon N. and Alfaro A.C. and Hamid N. and Masoomi Dezfooli S. and Seyfoddin A.,,,,,"Almost 60% of the fish meal produced globally is used in aquaculture feeds. Fish meal production relies on finite wild-marine resources and is considered as an unsustainable ingredient. Insect meal (IM) is considered a sustainable source with high levels of protein suitable for growth promotion. Grape marc (GM) is a waste byproduct of the winery industry rich in pigments with antioxidant capacity. However, the inclusion of both ingredients can affect the flavor of the meat of abalone and the color of the shell due to different nutritional profiles. The aim of this study was to evaluate the effect of the dietary inclusion of IM and GM on the flavor volatile compounds and shell color of the juvenile Haliotis iris in a 165-days feeding trial. Abalone were offered four experimental diets with different levels of IM and GM inclusion and a commercial diet (no IM or GM). Soft bodies of abalone were used to characterize volatile compounds using solid-phase microextraction gas chromatography-mass spectrometry, and color changes were analyzed in ground powder of abalone shells using color spectrophotometry 400-700 nm (visible). The results showed 18 volatile compounds significantly different among the dietary treatments. The inclusion of IM did not significantly affect the flavor volatile compounds detected, whereas the inclusion of GM reduced volatile compounds associated with lipid-peroxidation in abalone meat. The inclusion of IM and GM did not significantly affect the lightness nor the yellowness, blueness, redness, and greenness of the ground shells. The supplementation of abalone feeds with GM can help to reduce off-flavour compounds which may extend shelf-life of raw abalone meat. Copyright © 2023 Natalia Bullon et al.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Excluded"", ""James""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong drug",10.1155/2023/6628232,"",,
rayyan-227896130,"Effects of dietary bile acids levels on growth performance, anti-oxidative capacity, immunity and intestinal microbiota of abalone Haliotis discus hannai",2023,1,1,,,142,,,Chen P. and Wu Z. and Cui Z. and Liu C. and Lei K. and Tian S. and Mai K. and Zhang W.,,,,,"Abalone Haliotis discus hannai (initial weight: 38.79 ± 0.70 g) was used as the experimental animal in a 105-day feeding trial to investigate the influence of dietary bile acids levels on the growth, anti-oxidation, immune response and intestinal microbiota. Six isonitrogenous and isolipidic diets were prepared by adding 0 (control group), 15, 30, 60, 120 and 240 mg/kg of bile acids, respectively (named BA0, BA15, BA30, BA60, BA120 and BA240, respectively). It was found that survival of abalone between groups had no significant difference (P > 0.05). Compared to the control, significant improvements in weight gain rate (WGR) were observed in the groups of BA30 and BA60 (P < 0.05). Based on WGR, the broken line regression model analysis showed that the optimum demand for dietary bile acids for abalone was 35.47 mg/kg. Dietary bile acids increased the total anti-oxidative capacity and activities of catalase, superoxide dismutase, lysozyme and alkaline phosphatase, meanwhile decreased the content of malondialdehyde, alanine aminotransferase and aspartate aminotransferase activities in the cell-free hemolymph (P < 0.05). When bile acids were added to the diets, mRNA levels of genes related to pro-inflammatory factors and apoptosis in the digestive gland were down-regulated (P < 0.05). In contrast, the expression of genes related to anti-oxidation was significantly up-regulated (P < 0.05). The Firmicutes, Actinobacteriota and Proteobacteria were the most abundant phyla in intestine. And dietary bile acids significantly decreased the abundance of Actinobacteria and increased the abundance of Firmicutes (P < 0.05). In conclusion, supplementation of dietary bile acids within 120 mg/kg significantly increased the growth of abalone. The 34.62 mg/kg of dietary bile acids significantly increased the anti-oxidative capacity of abalone. Appropriate levels of dietary bile acids (34.62–61.75 mg/kg) promote the immunity of abalone. Application of appropriate levels of bile acids in diets (34.62 mg/kg) changed the intestinal microbiota and promoted the intestinal health of abalone. © 2023 Elsevier Ltd","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: anaesthetised with ethanol",10.1016/j.fsi.2023.109114,"",,
rayyan-227896139,Requirement of Essential Fatty Acids in the Abalone Haliotis discus hannai,1986,1,1,,,52,6,,Uki N. and Sugiura M. and Watanabe T.,,,,,"Two feeding experiments were conducted to determine the requirement of young (2–4 g) abalone Haliotis discus hannai for essential fatty acids (EFA) by feeding them with diets containing various fatty acids at levels of 1 or 5% lipid for 80 days. Feeding a lipid free or an EFA deficient diet resulted in retarded growth and low feed conversion efficiency (FCE), together with an increased level of sterols in body lipids and ω9 fatty acids in the polar lipid fraction from both viscera and muscle. Addition of 18:2ω6 and 18: 3ω3 or ω3 highly unsaturated fatty acids (ω3 HUFA, a mixture of 20:5ω3 and 22:6ω3) to the diet improved weight gain and FCE. However, the effect of supplementation of 18:2ω6 or 18:3ω3 on growth and FCE was inferior to that of 20:4ω6 or ω3 HUFA. Feeding 18:2ω6 and 18:3ω3 resulted in elevation of 22:4ω6 and 22:5ω3 in the visceral polar lipids, respectively. However, such an elevation was not apparent in 22:5ω6 and 22:6ω3, suggesting a low ability of abalone to convert 22:4ω6 to 22:5ω6 and 22:5ω3 to 22:6ω3, respectively. These results indicate that the abalone requires ω3 and ω6 HUFA as EFA. Judging from the growth rate and EFA index, Σ9/(20:4ω6+20:5ω3+22:6ω3) which was less than 0.8 in the abalone receiving diets with sufficient amounts of EFA. The requirement of the abalone for ω3 HUFA was estimated to be about 1% of the containing 5% lipid. The requirement was also found to be variable due to dietary lipid level. © 1986, The Japanese Society of Fisheries Science. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Excluded""} | USER-NOTES: {""Rebecca""=>[""full text not available""]}",10.2331/suisan.52.1013,"",,
rayyan-227896145,"Effects of dietary supplementation of probiotic Shewanella colwelliana WA64, Shewanella olleyana WA65 on the innate immunity and disease resistance of abalone, Haliotis discus hannai Ino",2013,1,1,,,35,1,,Jiang H.-F. and Liu X.-L. and Chang Y.-Q. and Liu M.-T. and Wang G.-X.,,,,,"The effects of dietary administration of two probiotics, Shewanella colwelliana WA64 and Shewanella olleyana WA65, on the innate immunity of abalone (Haliotis discus hannai Ino), and survival of juvenile abalone challenged with Vibrio harveyi have been studied. Two groups of abalone were fed with three different diets: one control, and two diets supplemented with 109 cellg-1 of probiotic WA64 (WA64 diet) and WA65 (WA65 diet) for up to four weeks. Results showed that abalone fed diets containing S.colwelliana WA64 and S.olleyana WA65 had led to an enhanced cellular and humoral immune response, notably higher haemocytes, respiratory burst activity, serum lysozyme activity and total protein levels were recorded after one week of probiotic administration. On the other hand, mortality after the challenges with V.harveyi in the group fed with control diet ranged from 77 to 80%, while mortality rates observed in the groups fed with diets supplemented with WA64 and WA65 ranged from 27 to 50% and 30-43%, respectively. The results demonstrated potential for S. colwelliana WA64 and S. olleyana WA65 to improve innate immunity and disease resistance in H.discus hannai. © 2013 Elsevier Ltd.","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included""}",10.1016/j.fsi.2013.04.009,"",,
rayyan-227896162,Immune response in probiotic-fed New Zealand black-footed abalone (Haliotis iris) under Vibrio splendidus challenge,2020,1,1,,,104,,,Grandiosa R. and Young T. and Van Nguyen T. and Mérien F. and Alfaro A.C.,,,,,"Vibriosis disease is a major constraint for sustainable molluscan aquaculture. Development of strategies to enhance disease resistance during grow out would greatly reduce stock mortality and boost production yields. In this study, New Zealand black-footed abalone (Haliotis iris) were fed a commercial diet enhanced with multi-strain probiotics (Exiguobacterium JHEb1, Vibrio JH1 and Enterococcus JHLDc) for four months, then challenged with an injection of pathogenic Vibrio splendidus. Host immune responses in haemocytes were characterized using flow cytometry by measuring total haemocyte counts (THC) and viability, degree of apoptosis, and production of reactive oxygen species (ROS) 48 h post-challenge. Probiotic-fed abalone had significantly higher survival rates compared to control animals after the bacterial challenge. Infected probiotic-fed abalone also had significantly higher haemocyte viabilities, slightly lower proportions of haemocytes undergoing early apoptosis, and lower proportions of ROS-producing haemocytes compared to infected control-fed abalone. In addition, metabolite profiles of muscle tissues generated via gas chromatography–mass spectrometry (GC-MS) delivered complimentary evidence to support a perturbed ROS-regulatory system in infected abalone through changes in key metabolites associated with glutathione biosynthesis. The results of this study provide valuable information to assist in farm management practices, leading to enhance production and sustainability of the New Zealand abalone aquaculture industry. © 2020 Elsevier Ltd","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included""}",10.1016/j.fsi.2020.06.007,"",,
rayyan-227896167,"Dietary curcumin influence on growth, antioxidant status, immunity, gut flora and resistance to Vibrio harveyi AP37 in Haliotis discus hannai",2022,1,1,,,26,,,Zou W. and Ma Y. and Ai C. and Yu W. and Gao X. and Liu S. and Luo X. and You W. and Ke C.,,,,,"Curcumin (CUR), as a natural and innocuous phytogenic compounds, is regarded as a multifunctional feed additive with growth-promoting and immunostimulant potential in aquaculture. The effects of dietary CUR on the survival and growth of the abalone (Haliotis discus hannai) were evaluated by measuring growth, hematological parameters, and the abundance and diversity of gut flora. A total of 720 abalones (shell length: 59.69 ± 0.15 mm, body weight: 24.80 ± 0.20 g) were randomly distributed into six group (six replicates each group), fed six diets containing 0, 0.05, 0.1, 0.2, 0.4, and 0.8 g/kg of CUR for 100 days. Results indicated that CUR supplementation at 0.1–0.4 g/kg diet improved the growth performance. When the addition of CUR was greater than 0.1 g/kg, the activities of catalase, superoxide dismutase, glutathione peroxidase and total antioxidant capacity in the serum and hepatopancreas were significantly increased, while the contents of malondialdehyde were significantly reduced (P < 0.05). After infection with Vibrio harveyi AP37, the survival rate in all CUR supplementation groups were significantly higher than the control group (P < 0.05), and the highest values of the total hemocyte count, reactive oxygen species, and phagocytic activity were recorded in CUR 0.1 group. In addition, supplementation of the diet with 0.1 g/kg CUR decreased the gut microbial diversity indices and increased the abundance of potentially beneficial genera including Mycoplasma (26.82%), Psychrilyobacter (23.62%) and Vibrio (21.44%). In conclusion, addition of 0.1 g/kg of CUR to the diet not only improved the survival, growth, feed utilization, and regulated gut flora composition of abalone, but also effectively enhanced their antioxidant capacity, cellular immunity and resistance to V. harveyi AP37 infection. Therefore, CUR may be a useful feed additive for abalone aquaculture. © 2022","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Included"", ""James""=>""Included""} | USER-NOTES: {""Malgorzata""=>[""not lab study"", ""k"", ""not lab study""]}",10.1016/j.aqrep.2022.101336,"",,
rayyan-227896168,"Effects of micro and macroalgal diet supplementations on growth and immunity of greenlip abalone, Haliotis laevigata",2011,1,1,,,320,1,,Dang V.T. and Li Y. and Speck P. and Benkendorff K.,,,,,"Algae contain nutrients and bioactive compounds, which can have effects on the growth and immunity of aquatic organisms. This study examines the effect of macroalgae Ulva lactuca and Spyridia filamentosa, cyanobacteria Arthrospira maxima, and microalgae Dunaliella salina on the growth and immunity of Haliotis laevigata, in comparison to a commercially formulated pellet. Over 12 weeks, U. lactuca or S. filamentosa produced the lowest growth rate, indicating lack of nutrients for abalone growth in a single macroalgae diet. Pellets supplemented with 10% A. maxima or D. salina resulted in increased abalone shell length (13.3 and 30.7%, respectively) and body weight (19.9 and 33.4%) over the pellet control diet. The impact of algal supplementation on hemolymph immunity was mainly represented by a drop in total hemocyte counts (THC) and some diet specific effects on superoxide anion and antibacterial activity against Vibrio anguillarum. No effect of diet was observed on phagocytosis, phenoloxidase, or antiviral activity against herpes simplex virus type 1. It is conceived that the humoral antimicrobial factors in abalone hemolymph are innately biosynthesized rather than dietary derived compounds. Nevertheless, concomitant with strong antiviral activity against HSV-1 in a lipophilic extract of U. lactuca and S. filamentosa, higher antiviral activity was detected in the digestive lipid extract of abalone fed U. lactuca (64.2% at 650 μg ml-1) or S. filamentosa (69.51%) compared to abalone fed pellets (47.42%) or pellets supplemented with A. maxima (46.3%) or D. salina (46%). This suggests that abalone may also derive some protection against oral pathogens by algal derived bioactive compounds. These results indicate that abalone growth rate could be optimized by A. maxima and D. salina supplementations, whereas U. lactuca and S. filamentosa could be useful supplements for abalone aquaculture, especially in areas with high risk of herpesvirus infection. © 2011 Elsevier B.V.","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included""}",10.1016/j.aquaculture.2011.08.009,"",,
rayyan-227896182,"Detection and localisation of the abalone probiotic Vibrio midae SY9 and its extracellular protease, VmproA, within the digestive tract of the South African abalone, Haliotis midae",2014,1,1,,,9,1,,Huddy R.J. and Coyne V.E.,,,,,"Probiotics have been widely reported to increase the growth rate of commercially important fish and shellfish by enhancing the digestion of ingested feed through the production of extracellular enzymes such as proteases and alginases. In order to investigate this further, the objective of this study was to localise the bacterial probiont Vibrio midae SY9 and one of the extracellular proteases it produces in the digestive tract of the South African abalone Haliotis midae. This was accomplished by inserting a promotorless gfp gene into the chromosome of the bacterium which was incorporated in an artificial, fishmeal-based abalone feed. In situ histological comparison of abalone fed either a basal diet or the basal diet supplemented with V. midae SY9::Tn10.52 using a cocktail of DNA probes to the gfp gene localised the probiont to the crop/stomach and intestinal regions of the H. midae digestive tract. Generally, the ingested probiotic bacterium occurred in association with feed and particulate matter within the crop/stomach and intestinal regions, as well as adhered to the wall of the crop/stomach. Histological immunohistochemical examination using polyclonal anti-VmproA antibodies localised an extracellular protease produced by V. midae SY9 to the H. midae crop/stomach and intestine where it appeared to be associated with feed and/or other particulate matter in the abalone gut. Thus the data suggests that V. midae SY9 colonises and/or adheres to the mucous lining of the abalone gut. Furthermore, the close association observed between the bacterium, its extracellular protease and ingested feed particles supports the theory that V. midae SY9 elevates in situ digestive enzyme levels and thus enhances feed digestion in farmed abalone. © 2014 Huddy, Coyne.","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included"", ""James""=>""Maybe""} | RAYYAN-LABELS: pseudoreplication?",10.1371/journal.pone.0086623,"",,
rayyan-229630310,Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postprandial metabolism and nitrogen excretion of Australian hybrid abalone,2025,1,1,,,596,,,Searle K. and Hassan A.L.I. and Mock T.S. and Turchini G.M. and Clark T.D. and Francis D.S.,,,,,"Abalone diets continue to be refined to suit the physiological and macronutrient requirements of different aged abalone under various seasonal conditions, primarily through dietary protein manipulation. Recently, dietary macro-algae supplementation has gained interest as an promoter of health and growth in abalone. In this study, the effects of three graded levels of dietary protein (35, 41 and 47 %) and 15 % dietary supplementation of dried and ground Ulva lactuca on the digestion and excretion processes in juvenile Australian hybrid abalone (Haliotis rubra x H. laevigata) were investigated through analysis of metabolic oxygen consumption (?O) and nitrogen excretion (?NH) during meal digestion and assimilation. Trials were conducted at three farm-relevant acclimation temperatures (12, 17 and 22 °C), and abalone acclimated to the highest temperature were additionally subjected to a simulated heatwave. Within the ranges of 35 and 47 % dietary crude protein, no differences were observed in total postprandial energy use, however, significant differences were observed between the three temperatures. Similarly, differences in nitrogen excretion were observed across temperatures but not across dietary protein treatments. Dietary supplementation of U. lactuca led to significantly higher peak and total ?O throughout the postprandial period at 22 °C. Additionally, total NH4+?N excretion was higher at 17 °C when abalone were fed the U. lactuca supplemented diet. No differences in survival were observed between any of the dietary treatments when juvenile abalone underwent the simulated heatwave, however, the 15 % U. lactuca treatment did exhibit consistently higher ?O. This information is useful for abalone farmers and feed formulators in developing season-specific diet formulations, particularly regarding macro-algae supplementation. © 2024 The Authors","RAYYAN-INCLUSION: {""Malgorzata""=>""Included"", ""Rebecca""=>""Included""}",10.1016/j.aquaculture.2024.741785,"",,
rayyan-229630317,"Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino",2023,1,1,,,565,,,Liu C. and Rao W. and Cui Z. and Chen P. and Lei K. and Mai K. and Zhang W.,,,,,"A 93-day feeding trial was conducted to comparatively evaluate the effects of graded levels of dietary docosahexaenoic acid (DHA) (0.06%, 0.46%, 0.99%, 1.57%, 1.95% and 2.25%) on growth performance, fatty acid profile and lipid metabolism in two different sizes of abalone Haliotis discus hannai (initial body weight: 2.83 ± 0.03 g and 26.81 ± 0.17 g, respectively). Results showed that 0.99%–1.95% of dietary DHA contents significantly increased the weight gain rate (WGR) in large size of abalone (P < 0.05), while the WGR in small size of abalone was significantly increased by the 0.46%–0.99% of dietary DHA contents (P < 0.05). There was no significant difference in the survival of abalone among all the six groups (P > 0.05). Based on the WGR, the optimal dietary DHA content for large and small size abalone were estimated to be 1.32% and 0.88%, respectively. Dietary DHA supplementation significantly increased the activities of trypsin and lipase in the intestine, the content of ?n-3 polyunsaturated fatty acids (PUFA) and ?n-3/n-6 PUFA ratio in digestive gland in both sizes of abalone (P < 0.05). The total glyceride concentration in the cell-free hemolymph in two sizes of abalone was decreased. In large size of abalone, 1.95%–2.25% of dietary DHA reduced the lipid content in digestive gland. Lipogenic genes in the digestive gland, including sterol regulatory element binding protein-1 (srebp-1) and diacylglycerol acyltransferase, were up-regulated in the 0.46%–1.57% DHA group (P > 0.05). The mRNA expression levels of hormone sensitive lipase (hsl) and carnitine palmitoyl transferase-1 (cpt-1) of lipolytic genes in the digestive gland were significantly increased in the 0.46% and 0.99% DHA groups, respectively (P < 0.05). In the small size of abalone, the lipid content in digestive gland and soft body decreased significantly in the 1.95% and 2.25% DHA groups, respectively (P < 0.05). Lipogenic genes in the digestive gland, including srebp-1 and acetyl-CoA carboxylase, were significantly down-regulated in the 0.99%–1.95% DHA group (P < 0.05). Lipolytic genes in the digestive gland, including hsl and cpt-1, were not significantly different from the control group (P > 0.05). In conclusion, based on the WGR, the dietary DHA requirements for large and small size of abalone were estimated to be 1.32% and 0.88%, respectively. Dietary DHA reduced lipid deposition in both sizes of abalone by promoting lipid decomposition and inhibiting lipid synthesis. © 2022 Elsevier B.V.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.aquaculture.2022.739136,"",,
rayyan-229630322,Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino,2023,1,1,,,30,,,Chen P. and Huang D. and Li X. and Pan M. and Wu Z. and Rao W. and Liu C. and Cui Z. and Mai K. and Zhang W.,,,,,"A 105-day feeding trail was conducted to evaluate the effects of dietary lipid and bile acids levels as well as their interactions on the growth, digestion and lipid metabolism in abalone Haliotis discus hannai (initial weight: 5.29 ± 0.02 g). Eight isonitrogenous diets with two levels of lipid (4.3% and 6.3%) and four levels of bile acids (0, 15, 60 and 240 mg/kg) were formulated in a 2 × 4 two-factor design. The results showed that 6.3% of dietary lipid decreased the weight gain rate (WGR) of abalone, which increased as the dietary bile acids level increasing from 0 mg/kg to 60 mg/kg. The treatment with the highest WGR contained 4.3% of dietary lipid and 60 mg/kg of dietary bile acids. In the groups with 4.3% of dietary lipid, the expression of genes involved in lipid transport and lipolysis was increased (P < 0.05). And dietary bile acids increased the expression of genes involved in lipid transport and lipolysis while decreased the expression of genes involved in lipogenesis (P < 0.05). The expression of genes involved in lipid metabolism, such as cluster of differentiation, fatty acid transport protein, microsomal triglyceride transfer protein and peroxisome proliferator-activated receptor ?, revealed the interactions between dietary lipid and bile acids (P < 0.05). In conclusion, the growth and digestion of abalone were negatively impacted by an excessively high dietary lipid content (6.3%). Appropriate supplemented level of dietary bile acids (60 mg/kg) significantly enhanced the growth and digestion of abalone. Dietary lipid and bile acids had an interactive effect on the lipid metabolism in abalone, including lipid transport, lipolysis and lipogenesis. © 2023 The Authors","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Included""} | USER-NOTES: {""Malgorzata""=>[""cages""]}",10.1016/j.aqrep.2023.101560,"",,
rayyan-229630340,Fasting time after feeding affects the evaluation of metabolic response in abalone Haliotis discus hannai to nutrients using dietary methionine as an example,2025,1,1,,,594,,,Liu Y. and Chen H. and Fan W. and Huang D. and Li X. and Pan M. and Qin G. and Yu X. and Mai K. and Zhang W.,,,,,"As one of the essential amino acid, methionine (Met) is the initiating amino acid for proteins synthesis, and it can also act as a molecular signal regulating various metabolic processes. Meanwhile, the postprandial metabolic responses varied greatly among different species, nutrients and fasting time. In the present study, postprandial metabolic responses of abalone Haliotis discus hannai fed with different levels of dietary methionine (0.46%, 1.19% and 2.07%, respectively) for 84 days were investigated. Compared with the group with 0.46% of dietary methionine, 2.07% of dietary methionine significantly increased the concentration of glucose in CFH at 0 h, 12 h, 24 h, 36 h, 60 h and 84 h, while the concentrations of ammonia were significantly decreased by 2.07% of dietary methionine at each time point after feeding (P < 0.05). The 1.19% of dietary methionine significantly increased the activity of trypsin at 0 h, 24 h 60 h and 84 h after feeding (P < 0.05). The phosphorylation levels of protein kinase B (AKT), mechanistic target of rapamycin (mTOR) and ribosomal s6 protein (S6) peaked at 12 h and then dropped to base level at 36–84 h. Compared with the group with 0.46% of dietary methionine, 1.19% of dietary methionine significantly increased the phosphorylation levels of AKT at 12 h and 24 h, and extended the phosphorylation time of AKT (P < 0.05). And the phosphorylation level of mTOR was significantly increased by 1.19% of dietary methionine at 12 h, 24 h and 36 h after feeding (P < 0.05). Significant activation or repression of the mRNA levels related to glucose and lipid metabolism were observed at 12–24 h after feeding, and most of which were remain stable at 36–84 h (P < 0.05). The expressions of genes related of insulin signaling pathway (phosphoinositide 3-kinase and protein kinase B), glycolysis (hexokinase) and transport of lipid (fatty acid transport protein) were significantly increased by 1.19% of dietary methionine, while the key gene of gluconeogenesis (glucose-6-phosphatase) were decreased. In summary, 1.19% of dietary methionine could enhance digestive and absorptive capacity, protein synthesis, glucose metabolism and fatty acid transportation of abalone. Take long-term feeding trial with dietary methionine as an example and combine the results of data analysis, it is suggested to analyze the protein level of mTOR signaling pathway within 36 h after feeding, assess the biochemical parameters in CFH and the mRNA levels of nutrient metabolism related genes within 36–84 h, and detect the activities of digestive and absorptive enzymes within 60–84 h. © 2024 Elsevier B.V.","RAYYAN-INCLUSION: {""Malgorzata""=>""Excluded"", ""Rebecca""=>""Included""} | USER-NOTES: {""Malgorzata""=>[""cages""]}",10.1016/j.aquaculture.2024.741473,"",,
